disease_id,disease_name,rank,drugbank_id,drug_name,smiles,indication_score
15667,unclassified acute myeloid leukemia,6470,DB06853,N-cycloheptylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCC2)cc1,7.9741491844677585e-25
15667,unclassified acute myeloid leukemia,6471,DB06858,N-cyclooctylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCCC2)cc1,7.9741491844677585e-25
15667,unclassified acute myeloid leukemia,6472,DB06845,(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCC2)cc1,7.9595912494999705e-25
15667,unclassified acute myeloid leukemia,6473,DB08394,PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE,O=C(O)CNC(=O)CCC[P@@](=O)(O)Oc1ccc([N+](=O)[O-])cc1,7.700470656695564e-25
15667,unclassified acute myeloid leukemia,6474,DB07013,TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,7.310264061194451e-25
15667,unclassified acute myeloid leukemia,6475,DB04614,(R)-tacrine(10)-hupyridone,O=c1ccc2c([nH]1)CCC[C@H]2NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.2336188286812435e-25
15667,unclassified acute myeloid leukemia,6476,DB04615,(S)-tacrine(10)-hupyridone,O=c1ccc2c([nH]1)CCC[C@@H]2NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.2336188286812435e-25
15667,unclassified acute myeloid leukemia,6477,DB03061,(R)-N-(1-Methyl-Hexyl)-Formamide,CCCCC[C@H](C)NC=O,7.015906037829954e-25
15667,unclassified acute myeloid leukemia,6478,DB01347,Saprisartan,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,6.840584659872979e-25
15667,unclassified acute myeloid leukemia,6479,DB02767,(R)-3-hydroxytetradecanoic acid,CCCCCCCCCCC[C@@H](O)CC(=O)O,6.761301673707938e-25
15667,unclassified acute myeloid leukemia,6480,DB08273,4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION,O=C([O-])CCCCCNC(=O)Cc1cc(I)c(O)c([N+](=O)[O-])c1,6.733298097648724e-25
15667,unclassified acute myeloid leukemia,6481,DB11117,Undecylenic acid,C=CCCCCCCCCC(=O)O,6.605029314459787e-25
15667,unclassified acute myeloid leukemia,6482,DB04779,ETHYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE,CCS/C(Cc1ccccc1)=N\OS(=O)(=O)O,6.445504876129863e-25
15667,unclassified acute myeloid leukemia,6483,DB04418,Adenylosuccinic acid,O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O,6.37019380462261e-25
15667,unclassified acute myeloid leukemia,6484,DB08413,METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,C[P@@](=O)(O)Oc1ccc([N+](=O)[O-])cc1,6.069862132053327e-25
15667,unclassified acute myeloid leukemia,6485,DB02271,S-(2-oxo)pentadecylcoa,CCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,5.893309638046141e-25
15667,unclassified acute myeloid leukemia,6486,DB04791,"2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1,4:3,6-DIANHYDRO-D-SORBITOL",N=C(N)c1ccc(O[C@H]2CO[C@H]3[C@@H]2OC[C@H]3Oc2cccc(C(=N)N)c2)cc1,5.514352692091545e-25
15667,unclassified acute myeloid leukemia,6487,DB04793,"1,4:3,6-Dianhydro-2-O-(3-carbamimidoylphenyl)-5-O-(4-carbamimidoylphenyl)-D-glucitol",N=C(N)c1ccc(O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3Oc2cccc(C(=N)N)c2)cc1,5.514352692091545e-25
15667,unclassified acute myeloid leukemia,6488,DB04150,"N-alpha-Acetyl-3,5-diiodotyrosyl-D-threonine",CC(=O)N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)N[C@@H](C(=O)O)[C@@H](C)O,5.4326099390164125e-25
15667,unclassified acute myeloid leukemia,6489,DB01046,Lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,5.292692638485756e-25
15667,unclassified acute myeloid leukemia,6490,DB03690,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,5.280149750092742e-25
15667,unclassified acute myeloid leukemia,6491,DB02887,Stavudine triphosphate,Cc1cn([C@H]2C=C[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,5.227560337846183e-25
15667,unclassified acute myeloid leukemia,6492,DB11153,Potassium hydroxide,[K+].[OH-],5.152446974603302e-25
15667,unclassified acute myeloid leukemia,6493,DB02435,Aminomethylcyclohexane,[NH3+]CC1CCCCC1,5.132770318436761e-25
15667,unclassified acute myeloid leukemia,6494,DB03381,Hexadecanal,CCCCCCCCCCCCCCCC=O,5.052693047947776e-25
15667,unclassified acute myeloid leukemia,6495,DB03814,2-(N-morpholino)ethanesulfonic acid,O=S(=O)(O)CCN1CCOCC1,5.021392033304738e-25
15667,unclassified acute myeloid leukemia,6496,DB00006,Bivalirudin,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,4.867216071912212e-25
15667,unclassified acute myeloid leukemia,6497,DB04000,Bromo-Willardiine,N[C@@H](Cn1cc(Br)c(=O)[nH]c1=O)C(=O)O,4.789600047447516e-25
15667,unclassified acute myeloid leukemia,6498,DB03956,"Inositol 2,4,5-trisphosphate",O=P(O)(O)O[C@H]1[C@@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O,4.776517775410557e-25
15667,unclassified acute myeloid leukemia,6499,DB04343,Glyoxylic acid,O=CC(=O)O,4.767197876853437e-25
15667,unclassified acute myeloid leukemia,6500,DB07651,N-ACETYL-L-PHENYLALANYL-4-[DIFLUORO(PHOSPHONO)METHYL]-L-PHENYLALANINAMIDE,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,4.683845847531653e-25
15667,unclassified acute myeloid leukemia,6501,DB03311,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide",CCc1oc2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,4.681309166683302e-25
15667,unclassified acute myeloid leukemia,6502,DB02818,Iodo-Willardiine,N[C@@H](Cn1cc(I)c(=O)[nH]c1=O)C(=O)O,4.650374972361191e-25
15667,unclassified acute myeloid leukemia,6503,DB06264,Tolperisone,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,4.588191039354882e-25
15667,unclassified acute myeloid leukemia,6504,DB00155,Citrulline,NC(=O)NCCC[C@H](N)C(=O)O,4.53444298765378e-25
15667,unclassified acute myeloid leukemia,6505,DB02958,Selenomethionine Selenoxide,C[Se](=O)CC[C@H](N)C(=O)O,4.469357032592389e-25
15667,unclassified acute myeloid leukemia,6506,DB07849,S-NONYL-CYSTEINE,CCCCCCCCCSC[C@H](N)C(=O)O,4.436911183560649e-25
15667,unclassified acute myeloid leukemia,6507,DB07940,"9-(3-IODOBENZYLAMINO)-1,2,3,4-TETRAHYDROACRIDINE",Ic1cccc(CNc2c3c(nc4ccccc24)CCCC3)c1,4.433121692987193e-25
15667,unclassified acute myeloid leukemia,6508,DB04551,"beta-D-fructofuranose 1,6-bisphosphate",O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,4.319868877129139e-25
15667,unclassified acute myeloid leukemia,6509,DB00614,Furazolidone,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,4.312048307330004e-25
15667,unclassified acute myeloid leukemia,6510,DB08143,"5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE",O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](F)C1)Nc1ccc(-n2ccccc2=O)cc1F,4.245180019660879e-25
15667,unclassified acute myeloid leukemia,6511,DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,N[C@H](C(=O)O)[C@@H](O)OP(=O)(O)O,4.225694662263854e-25
15667,unclassified acute myeloid leukemia,6512,DB14018,Bromotheophylline,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,4.209477654204773e-25
15667,unclassified acute myeloid leukemia,6513,DB08420,1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID,N#Cc1cccc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)B(O)O)c1,4.177292622309822e-25
15667,unclassified acute myeloid leukemia,6514,DB06690,Nitrous oxide,[N-]=[N+]=O,4.079327191237852e-25
15667,unclassified acute myeloid leukemia,6515,DB15496,Didesmethylrocaglamide,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(N)=O)[C@H]3c2ccccc2)cc1,4.070420458579841e-25
15667,unclassified acute myeloid leukemia,6516,DB06346,Fiboflapon,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,4.056903080449846e-25
15667,unclassified acute myeloid leukemia,6517,DB07219,"BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)OCc1ccccc1)[C@@H](C)CC,4.0326936788257117e-25
15667,unclassified acute myeloid leukemia,6518,DB07684,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,CN(C)c1cccc2cc(S(=O)(=O)O)ccc12,3.986760526985988e-25
15667,unclassified acute myeloid leukemia,6519,DB08040,Kelatorphan,C[C@H](NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1)C(=O)O,3.9832338257015844e-25
15667,unclassified acute myeloid leukemia,6520,DB06908,"(2S)-3-(1-{[2-(2-CHLOROPHENYL)-5-METHYL-1,3-OXAZOL-4-YL]METHYL}-1H-INDOL-5-YL)-2-ETHOXYPROPANOIC ACID",CCO[C@@H](Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,3.9716725760975047e-25
15667,unclassified acute myeloid leukemia,6521,DB02966,Fluoro-Willardiine,N[C@@H](Cn1cc(F)c(=O)[nH]c1=O)C(=O)O,3.952748789057384e-25
15667,unclassified acute myeloid leukemia,6522,DB03967,Dodecyl sulfate,CCCCCCCCCCCCOS(=O)(=O)O,3.9464810426463704e-25
15667,unclassified acute myeloid leukemia,6523,DB09340,Tyropanoic acid,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,3.9172337780662685e-25
15667,unclassified acute myeloid leukemia,6524,DB13730,Nifurtoinol,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,3.888766499706204e-25
15667,unclassified acute myeloid leukemia,6525,DB07484,"(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid",O=C(O)[C@H](Cc1ccccc1)CC(O)(O)C[N+](=O)[O-],3.8395334440923276e-25
15667,unclassified acute myeloid leukemia,6526,DB02821,Canaline,NOCC[C@H](N)C(=O)O,3.7908082176861874e-25
15667,unclassified acute myeloid leukemia,6527,DB07512,7-[(3-CHLOROBENZYL)OXY]-2-OXO-2H-CHROMENE-4-CARBALDEHYDE,O=Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,3.750805327701463e-25
15667,unclassified acute myeloid leukemia,6528,DB07133,D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,Cc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)c1,3.715786066485472e-25
15667,unclassified acute myeloid leukemia,6529,DB14049,Nitrate,O=[N+]([O-])[O-],3.6467669002544554e-25
15667,unclassified acute myeloid leukemia,6530,DB04142,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide",CCc1oc2cc(S(=O)(=O)N(C)C)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.5249268404050044e-25
15667,unclassified acute myeloid leukemia,6531,DB04790,"2,5-bis-O-{3-[amino(imino)methyl]phenyl}-1,4:3,6-dianhydro-D-glucitol",N=C(N)c1cccc(O[C@H]2CO[C@H]3[C@@H]2OC[C@H]3Oc2cccc(C(=N)N)c2)c1,3.4890869173285508e-25
15667,unclassified acute myeloid leukemia,6532,DB00583,Levocarnitine,C[N+](C)(C)C[C@H](O)CC(=O)[O-],3.449556357810827e-25
15667,unclassified acute myeloid leukemia,6533,DB03453,Methyl (2S)-2-[[2-[(3R)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)C[C@H]1CCCN(C(=N)N)C1,3.4122954990288443e-25
15667,unclassified acute myeloid leukemia,6534,DB07181,"4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",NC(=O)c1cccc(-c2ccc([C@H](N)Cc3cc(F)ccc3F)cc2)c1,3.168112233983831e-25
15667,unclassified acute myeloid leukemia,6535,DB07746,3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)c1C,3.164199237374902e-25
15667,unclassified acute myeloid leukemia,6536,DB08291,N-(3-AMINOPROPYL)-2-NITROBENZENAMINE,NCCCNc1ccccc1[N+](=O)[O-],3.1085783805809984e-25
15667,unclassified acute myeloid leukemia,6537,DB03066,D-Lactic acid,C[C@@H](O)C(=O)O,3.1061721083010415e-25
15667,unclassified acute myeloid leukemia,6538,DB14072,Reversin 121,CC(C)(C)OC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,3.080377342776446e-25
15667,unclassified acute myeloid leukemia,6539,DB06921,(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-HYDROXY{(1R)-2-METHYL-1-[(PHENYLSULFONYL)AMINO]PROPYL}PHOSPHORYL]PROPANOIC ACID,CC(C)[C@H](NS(=O)(=O)c1ccccc1)[P@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,3.0288053145785894e-25
15667,unclassified acute myeloid leukemia,6540,DB03158,"D-Myo-Inositol-1,4-Bisphosphate",O=P(O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,2.947434558724075e-25
15667,unclassified acute myeloid leukemia,6541,DB02652,L-[(N-Hydroxyamino)Carbonyl]Phenylalanine,O=C(NO)N[C@@H](Cc1ccccc1)C(=O)O,2.893636463659298e-25
15667,unclassified acute myeloid leukemia,6542,DB04316,D-[(N-Hydroxyamino)Carbonyl]Phenylalanine,O=C(NO)N[C@H](Cc1ccccc1)C(=O)O,2.893636463659298e-25
15667,unclassified acute myeloid leukemia,6543,DB07176,1-Naphthylamine-5-sulfonic acid,Nc1cccc2c(S(=O)(=O)O)cccc12,2.891981088353498e-25
15667,unclassified acute myeloid leukemia,6544,DB00174,Asparagine,NC(=O)C[C@H](N)C(=O)O,2.876873662461417e-25
15667,unclassified acute myeloid leukemia,6545,DB06124,L-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,CCOC(OCC)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CCC(=O)N[C@H](CC(=O)[O-])C[N+](C)(C)C,2.873243423183203e-25
15667,unclassified acute myeloid leukemia,6546,DB03459,Sparfosic acid,O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O,2.839076131744851e-25
15667,unclassified acute myeloid leukemia,6547,DB08409,4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,O=C(O)CNC(=O)CCC[P@](=O)(O)OCc1ccc([N+](=O)[O-])cc1,2.642970487606598e-25
15667,unclassified acute myeloid leukemia,6548,DB07269,(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-[(1R)-1-{[(BENZYLOXY)CARBONYL]AMINO}-2-METHYLPROPYL](HYDROXY)PHOSPHORYL]PROPANOIC ACID,CC(C)[C@H](NC(=O)OCc1ccccc1)[P@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,2.5863297815736635e-25
15667,unclassified acute myeloid leukemia,6549,DB02604,2-Deoxy-Glucose-6-Phosphate,O=P(O)(O)OC[C@H]1O[C@@H](O)C[C@@H](O)[C@@H]1O,2.560345689431815e-25
15667,unclassified acute myeloid leukemia,6550,DB12951,Pivagabine,CC(C)(C)C(=O)NCCCC(=O)O,2.5574367648438124e-25
15667,unclassified acute myeloid leukemia,6551,DB03328,Dioxo(sulfanyl)molybdenum,O=[Mo](=O)S,2.4923875411183207e-25
15667,unclassified acute myeloid leukemia,6552,DB05398,C31G,CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-].CCCCCCCCCCCC[N+](C)(C)[O-],2.4348371798540533e-25
15667,unclassified acute myeloid leukemia,6553,DB03233,3'-deoxy-3'-aminothymidine monophosphate,Cc1cn([C@H]2C[C@H](N)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,2.4232451153708634e-25
15667,unclassified acute myeloid leukemia,6554,DB07701,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,2.418812210121587e-25
15667,unclassified acute myeloid leukemia,6555,DB01837,O-acetyl-L-serine,CC(=O)OC[C@H](N)C(=O)O,2.368538104631852e-25
15667,unclassified acute myeloid leukemia,6556,DB05514,Cobiprostone,CC[C@H](C)CC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,2.3417207781588637e-25
15667,unclassified acute myeloid leukemia,6557,DB04012,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",Cc1ccc(S(=O)(=O)N2CCSC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)O)cc1,2.313917868592415e-25
15667,unclassified acute myeloid leukemia,6558,DB00217,Bethanidine,C/N=C(\NC)NCc1ccccc1,2.3072722085039936e-25
15667,unclassified acute myeloid leukemia,6559,DB08102,"3,5-dibromobiphenyl-4-ol",Oc1c(Br)cc(-c2ccccc2)cc1Br,2.2966378704635486e-25
15667,unclassified acute myeloid leukemia,6560,DB01373,Calcium,[Ca],2.270045862386614e-25
15667,unclassified acute myeloid leukemia,6561,DB06861,6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE,N=C(N)CCCC[C@@H](C=O)[C@H]1CCC[C@@H]1O,2.2286627123367856e-25
15667,unclassified acute myeloid leukemia,6562,DB04113,N-Formylpiperidine,O=CN1CCCCC1,2.1964806386702286e-25
15667,unclassified acute myeloid leukemia,6563,DB03593,7-methyl-5'-guanylic acid,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,2.0899644484237286e-25
15667,unclassified acute myeloid leukemia,6564,DB01956,Taurine,NCCS(=O)(=O)O,2.0635283636350917e-25
15667,unclassified acute myeloid leukemia,6565,DB11127,Selenious acid,O=[Se](O)O,2.0439114883340246e-25
15667,unclassified acute myeloid leukemia,6566,DB08032,"N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,2.0262734213098979e-25
15667,unclassified acute myeloid leukemia,6567,DB04185,Norvaline,CCC[C@H](N)C(=O)O,2.0191592517994852e-25
15667,unclassified acute myeloid leukemia,6568,DB08798,Sulfamoxole,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,1.9469243680440451e-25
15667,unclassified acute myeloid leukemia,6569,DB01842,3'-Phosphate-Adenosine-5'-Diphosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,1.889242119097186e-25
15667,unclassified acute myeloid leukemia,6570,DB01008,Busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,1.8777463202963365e-25
15667,unclassified acute myeloid leukemia,6571,DB06194,Elocalcitol,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@@H](C)C/C=C/C(O)(CC)CC)=CC[C@@H]23)C[C@@H](O)C[C@@H]1F,1.680775640871702e-25
15667,unclassified acute myeloid leukemia,6572,DB14508,Lithium succinate,O=C([O-])CCC(=O)[O-].[Li+].[Li+],1.678776248255516e-25
15667,unclassified acute myeloid leukemia,6573,DB00548,Azelaic acid,O=C(O)CCCCCCCC(=O)O,1.654698611054457e-25
15667,unclassified acute myeloid leukemia,6574,DB03098,[Methylseleno]Acetate,C[Se]CC(=O)[O-],1.624223435171572e-25
15667,unclassified acute myeloid leukemia,6575,DB13637,Tenitramine,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],1.5993105914871103e-25
15667,unclassified acute myeloid leukemia,6576,DB02761,S-Mercaptocysteine,N[C@@H](CSS)C(=O)O,1.5946442327136952e-25
15667,unclassified acute myeloid leukemia,6577,DB01612,Amyl Nitrite,CCCCCON=O,1.5927838768320544e-25
15667,unclassified acute myeloid leukemia,6578,DB02504,[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid,Cc1c(CC(N)=O)c2cc(OCCCP(=O)(O)O)ccc2n1Cc1ccccc1,1.5821924331033308e-25
15667,unclassified acute myeloid leukemia,6579,DB06716,Fospropofol,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,1.5522056114245842e-25
15667,unclassified acute myeloid leukemia,6580,DB02093,5-phospho-D-arabinohydroxamic acid,O=C(NO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,1.4815940555006693e-25
15667,unclassified acute myeloid leukemia,6581,DB02467,L-methionine (S)-S-oxide,C[S@](=O)CC[C@H]([NH3+])C(=O)[O-],1.4005208481188428e-25
15667,unclassified acute myeloid leukemia,6582,DB00727,Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1.3859689528673604e-25
15667,unclassified acute myeloid leukemia,6583,DB04660,Choline alfoscerate,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,1.3817352349966524e-25
15667,unclassified acute myeloid leukemia,6584,DB03963,S-(Dimethylarsenic)Cysteine,C[As](C)SC[C@H](N)C(=O)O,1.3724004220380426e-25
15667,unclassified acute myeloid leukemia,6585,DB03637,Guanidine-3-propanol,NC(N)=[NH+]CCCO,1.3721440422438457e-25
15667,unclassified acute myeloid leukemia,6586,DB01969,Trifluoroacetonyl coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)C(F)(F)F,1.362276255136146e-25
15667,unclassified acute myeloid leukemia,6587,DB06783,Prussian blue,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.[Fe+3].[Fe+3].[Fe+3].[Fe+3],1.3354230601438734e-25
15667,unclassified acute myeloid leukemia,6588,DB01927,Duroquinone,CC1=C(C)C(=O)C(C)=C(C)C1=O,1.2830102787843743e-25
15667,unclassified acute myeloid leukemia,6589,DB14501,Ferrous glycine sulfate,NCC(=O)[O-].NCC(=O)[O-].O=S(=O)(O)O.[Fe+2],1.1877861393580473e-25
15667,unclassified acute myeloid leukemia,6590,DB03114,PAS219,O=Cc1ccccc1O[P@@](=O)(O)OCC1CCCCC1,1.166604361236248e-25
15667,unclassified acute myeloid leukemia,6591,DB02569,"2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate",Cc1cn([C@H]2C=C[C@@H](CO[P@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,1.1462331376945634e-25
15667,unclassified acute myeloid leukemia,6592,DB00743,Gadobenic acid,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O.[Gd+3],1.1246118161371363e-25
15667,unclassified acute myeloid leukemia,6593,DB06235,Vadimezan,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,1.1002630079999076e-25
15667,unclassified acute myeloid leukemia,6594,DB03484,sn-glycero-3-phosphoethanolamine,NCCOP(=O)(O)OC[C@@H](O)CO,1.08524827326419e-25
15667,unclassified acute myeloid leukemia,6595,DB03298,Phenylphosphate,O=P(O)(O)Oc1ccccc1,1.0542528189624085e-25
